,x,,,
7712,9.441097306,,,
7713,10.11764282,,,
7714,11.29249487,,,
7715,9.882014758,,,
7716,7.209377111,,,
7717,7.248879168,,,
7718,10.61816703,,,
7719,8.73394716,,,
7720,8.120843366,,,
7721,8.945761933,,,
7722,8.531573917,,,
7723,10.93198153,,,
7724,10.33637856,,,
7725,9.216869748,,,
7726,10.07375789,,,
7727,5.172379396,,,
7728,10.48653042,,,
7729,9.252345465,,,
7730,9.900963984,,,
7731,8.627700783,,,
7732,9.159173322,,,
7733,12.04846766,,,
7734,9.243298521,,,
7735,11.48000896,,,
7736,9.086662179,,,
7737,9.238687827,,,
7738,10.15574083,,,
7739,13.42730832,,,
7740,9.491179639,,,
7741,13.02482235,,,
7742,11.32269657,,,
7743,11.4354358,,,
7744,8.849861873,,,
7745,5.797127533,,,
7746,13.27381156,,,
7747,11.70733569,,,
7748,8.422375555,,,
7749,7.519053819,,,
7750,9.380276284,,,
7751,9.410583902,,,
7752,7.118973945,,,
7753,10.251859,,,
7754,13.29643124,,,
7755,6.828002858,,,
7756,8.093068289,,,
7757,10.62485087,,,
7758,10.07298918,,,
7759,10.65972984,,,
7760,8.831324636,,,
7761,11.50737313,,,
7762,5.562351286,,,
7763,12.39148648,,,
7764,9.748353917,,,
7765,7.248598622,,,
7766,10.46568773,,,
7767,9.610909197,,,
7768,10.88033342,,,
7769,5.462318662,,,
7770,6.659762525,,,
7771,9.706511204,,,
7772,10.80266217,,,
7773,12.43549074,,,
7774,9.000441496,,,
7775,11.2138106,,,
7776,9.615360381,,,
7777,7.912087637,,,
7778,9.525551408,,,
7779,10.06395101,,,
7780,7.427937746,,,
7781,9.134010579,,,
7782,9.535154925,,,
7783,10.25498859,,,
7784,12.56070347,,,
7785,10.26052081,,,
7786,9.681615114,,,
7787,6.640636456,,,
7788,9.387925545,,,
7789,8.214037185,,,
7790,13.19008206,,,
7791,6.072305275,,,
7792,7.759818122,,,
7793,9.310797021,,,
7794,12.83623227,,,
7795,8.274662997,,,
7796,8.493417318,,,
7797,12.13071217,,,
7798,12.06528548,,,
7799,7.649024912,,,
7800,10.2145848,,,
7801,12.30506178,,,
7802,10.48601129,,,
7803,11.05893388,,,
7804,11.7933808,,,
7805,9.594996953,,,
7806,8.490424364,,,
7807,8.234564707,,,
7808,5.649498781,,,
7809,11.20838423,,,
7810,11.03655422,,,
7811,7.879178964,,,
7812,11.54605885,,,
7813,5.3990386,,,
7814,11.52144823,,,
7815,8.141772357,,,
7816,9.705636011,,,
7817,8.902115508,,,
7818,7.990567607,,,
7819,8.951633749,,,
7820,11.51117635,,,
7821,10.1699242,,,
7822,7.487276994,,,
7823,7.230533579,,,
7824,11.47984574,,,
7825,7.349619278,,,
7826,8.730521582,,,
7827,12.2356881,,,
7828,10.19436413,,,
7829,8.892660904,,,
7830,13.44876786,,,
7831,6.294841683,,,
7832,9.604333723,,,
7833,6.216874126,,,
7834,8.021547887,,,
7835,10.3868946,,,
7836,8.7540354,,,
7837,8.575592607,,,
7838,9.253819121,,,
7839,5.449778708,,,
7840,5.844699753,,,
7841,8.180038641,,,
7842,16.3634818,,,
7843,8.217291754,,,
7844,8.614989272,,,
7845,9.220640432,,,
7846,11.01234929,,,
7847,5.821802393,,,
7848,8.713946053,,,
7849,8.086662276,,,
7850,10.114114,,,
7851,5.494262819,,,
7852,8.837772286,,,
7853,9.177840379,,,
7854,13.16796887,,,
7855,14.48751331,,,
7856,13.70994794,,,
7857,7.295426627,,,
7858,5.883123061,,,
7859,8.914499859,,,
7860,10.84604428,,,
7861,8.575807517,,,
7862,7.81511213,,,
7863,9.445461039,,,
7864,9.85059857,,,
7865,9.683421261,,,
7866,10.67219647,,,
7867,8.125979597,,,
7868,10.96383805,,,
7869,9.831664601,,,
7870,9.243100383,,,
7871,9.474723387,,,
7872,8.626297246,,,
7873,11.40172648,,,
7874,8.160240843,,,
7875,8.24812195,,,
7876,11.40163216,,,
7877,10.77980918,,,
7878,12.49963864,,,
7879,9.196171287,,,
7880,11.95721444,,,
7881,8.740767906,,,
7882,8.909407537,,,
7883,11.65377596,,,
7884,7.945938487,,,
7885,9.590143279,,,
7886,10.0766536,,,
7887,9.331351168,,,
7888,9.419218301,,,
7889,8.630601809,,,
7890,10.74682808,,,
7891,7.91652587,,,
7892,12.77906044,,,
7893,7.64308769,,,
7894,10.52742941,,,
7895,10.37372279,,,
7896,7.051356446,,,
7897,7.991592559,,,
7898,9.023016074,,,
7899,10.07295127,,,
7900,9.381463952,,,
7901,10.14366386,,,
7902,11.88233878,,,
7903,7.001971138,,,
7904,7.735106979,,,
7905,7.120218238,,,
7906,12.36439529,,,
7907,8.30258748,,,
7908,13.96790457,,,
7909,7.647767889,,,
7910,11.12922672,,,
7911,10.31811039,,,
7912,12.59630459,,,
7913,10.52643692,,,
7914,10.79143074,,,
7915,13.4774441,,,
7916,8.838709685,,,
7917,11.35690073,,,
7918,5.799511332,,,
7919,9.745369206,,,
7920,10.52763049,,,
7921,9.189333013,,,
7922,6.422388113,,,
7923,10.65861307,,,
7924,5.60071757,,,
7925,7.801619563,,,
7926,7.336132097,,,
7927,8.535066257,,,
7928,6.486321526,,,
7929,7.553773034,,,
7930,12.46173321,,,
7931,10.87252233,,,
7932,8.915097791,,,
7933,8.288483043,,,
7934,10.77417198,,,
7935,9.176875886,,,
7936,7.323524397,,,
7937,10.85132769,,,
7938,9.202239619,,,
7939,8.104511066,,,
7940,8.598972926,,,
7941,8.860044648,,,
7942,11.36054016,,,
7943,6.624750963,,,
7944,8.553988079,,,
7945,10.83986589,,,
7946,11.54268039,,,
7947,9.22558614,,,
7948,7.592044705,,,
7949,10.05750959,,,
7950,7.905187372,,,
7951,9.962368311,,,
7952,8.490325444,,,
7953,10.16854392,,,
7954,8.969725199,,,
7955,7.451448204,,,
7956,8.454420431,,,
7957,8.357084218,,,
7958,10.65331062,,,
7959,9.210926081,,,
7960,7.517013327,,,
7961,8.623943954,,,
7962,5.599626369,,,
7963,9.018265656,,,
7964,6.956967355,,,
7965,4.608703516,,,
7966,7.621434448,,,
7967,7.577820739,,,
7968,10.73963155,,,
7969,10.87810202,,,
7970,6.311098087,,,
7971,9.767817135,,,
7972,6.860129178,,,
7973,10.01630576,,,
7974,12.79980726,,,
7975,9.43691494,,,
7976,9.050329897,,,
7977,7.744332032,,,
7978,11.70105368,,,
7979,8.945583737,,,
7980,7.70137035,,,
7981,6.888895015,,,
7982,13.95930934,,,
7983,6.877473429,,,
7984,10.83232473,,,
7985,9.462612775,,,
7986,7.701739073,,,
7987,11.25683676,,,
7988,10.49029804,,,
7989,11.20175302,,,
7990,8.631074297,,,
7991,9.144407215,,,
7992,6.63164707,,,
7993,10.83738018,,,
7994,10.07844233,,,
7995,11.71194243,,,
7996,8.987468401,,,
7997,10.1172348,,,
7998,7.054684379,,,
7999,9.470731518,,,
8000,10.91421924,,,
8001,9.582007021,,,
8002,11.54332312,,,
8003,12.7754115,,,
8004,8.162971095,,,
8005,9.391583473,,,
8006,11.01223443,,,
8007,10.65370417,,,
8008,4.048581848,,,
8009,10.86484604,,,
8010,7.470059709,,,
8011,8.705669751,,,
8012,10.26091111,,,
8013,10.52656082,,,
8014,10.38748864,,,
8015,8.761160578,,,
8016,10.68110841,,,
8017,7.113994856,,,
8018,11.94775225,,,
8019,10.6669977,,,
8020,11.41851222,,,
8021,11.33766364,,,
8022,10.80508121,,,
8023,12.90793702,,,
8024,11.66959796,,,
8025,10.91811554,,,
8026,8.284838526,,,
8027,8.000732275,,,
8028,13.09051296,,,
8029,12.72380893,,,
8030,8.138895147,,,
8031,11.12599726,,,
8032,10.33676369,,,
8033,11.11474838,,,
8034,10.95065,,,
8035,11.9930017,,,
8036,8.471514805,,,
8037,10.93210833,,,
8038,9.41391079,,,
8039,8.677250419,,,
8040,11.24036893,,,
8041,12.31826343,,,
8042,9.794282336,,,
8043,4.175274689,,,
8044,9.20063739,,,
8045,11.46494537,,,
8046,11.52738974,,,
8047,7.865140896,,,
8048,13.9233383,,,
8049,7.887559212,,,
8050,11.19895492,,,
8051,10.70930545,,,
8052,9.089157731,,,
8053,10.35144397,,,
8054,7.62709989,,,
8055,10.87528418,,,
8056,8.959552721,,,
8057,8.626770753,,,
8058,11.27335782,,,
8059,12.27683874,,,
8060,11.29150291,,,
8061,11.54321594,,,
8062,8.970349761,,,
8063,11.35459721,,,
8064,7.551631982,,,
8065,12.69397007,,,
8066,6.998350818,,,
8067,11.16504313,,,
8068,12.33492558,,,
8069,11.40142522,,,
8070,9.803305462,,,
8071,10.16891536,,,
8072,7.503546037,,,
8073,12.58899079,,,
8074,8.358632268,,,
8075,9.219564342,,,
8076,12.68047416,,,
8077,7.880837543,,,
8078,7.77076059,,,
8079,7.591206502,,,
8080,10.54910308,,,
8081,7.413712901,,,
8082,6.087176019,,,
8083,11.20165265,,,
8084,6.810369429,,,
8085,11.65952763,,,
8086,8.218985029,,,
8087,8.974691326,,,
8088,11.9356003,,,
8089,12.82074332,,,
8090,9.856759339,,,
8091,10.93531114,,,
8092,10.05411102,,,
8093,8.724087887,,,
8094,13.56225695,,,
8095,7.354651818,,,
8096,8.334336913,,,
8097,8.519684684,,,
8098,7.621289496,,,
8099,11.16691084,,,
8100,10.35385587,,,
8101,8.645174016,,,
8102,8.715752156,,,
8103,6.935275626,,,
8104,10.4387893,,,
8105,10.92545352,,,
8106,8.187339887,,,
8107,8.252360243,,,
8108,10.6276683,,,
8109,9.45386436,,,
8110,10.27547133,,,
8111,7.025725701,,,
8112,10.18297305,,,
8113,6.999316029,,,
8114,11.92607978,,,
8115,7.364493317,,,
8116,9.89864018,,,
8117,12.85101652,,,
8118,7.023078804,,,
8119,8.19150552,,,
8120,8.994172157,,,
8121,6.871320766,,,
8122,8.921812139,,,
8123,7.98377169,,,
8124,11.34971099,,,
8125,11.65878817,,,
8126,10.39720429,,,
8127,8.450949185,,,
8128,8.512887728,,,
8129,7.899168009,,,
8130,10.64532137,,,
8131,10.59551582,,,
8132,9.92242127,,,
8133,7.889604774,,,
8134,13.22275173,,,
8135,11.89192697,,,
8136,10.98355358,,,
8137,7.245462455,,,
8138,12.62873752,,,
8139,7.522160359,,,
8140,6.222554548,,,
8141,8.712218385,,,
8142,7.112542649,,,
8143,8.085686365,,,
8144,12.20155613,,,
8145,8.778706937,,,
8146,13.60821224,,,
8147,8.322672024,,,
8148,8.774211844,,,
8149,8.559556058,,,
8150,7.92366202,,,
8151,9.87123464,,,
8152,5.116511026,,,
8153,8.307652113,,,
8154,10.0592526,,,
8155,9.557966612,,,
8156,9.058174413,,,
8157,9.471864607,,,
8158,10.28073984,,,
8159,7.699505211,,,
8160,7.944383596,,,
8161,9.112670356,,,
8162,13.78444865,,,
8163,9.267792628,,,
8164,10.71765611,,,
8165,8.339878129,,,
8166,6.203730743,,,
8167,9.411714355,,,
8168,10.35671201,,,
8169,10.46350059,,,
8170,10.55410742,,,
8171,8.041263825,,,
8172,9.71758593,,,
8173,9.163830653,,,
8174,12.20057692,,,
8175,13.06751163,,,
8176,10.32473124,,,
8177,13.31640135,,,
8178,10.59499977,,,
8179,11.7219487,,,
8180,6.423786463,,,
8181,11.16737564,,,
8182,8.037718934,,,
8183,5.87352979,,,
8184,12.1431219,,,
8185,4.723476593,,,
8186,9.343255048,,,
8187,10.40644279,,,
8188,12.83237686,,,
8189,9.480373624,,,
8190,10.0092739,,,
8191,9.346572086,,,
8192,8.694410735,,,
8193,12.45999812,,,
8194,10.20159071,,,
8195,9.378710714,,,
8196,7.166239952,,,
8197,9.480838188,,,
8198,7.978524231,,,
8199,7.717240324,,,
8200,9.866935556,,,
8201,6.740382269,,,
8202,8.117322499,,,
8203,11.34270429,,,
8204,12.53205294,,,
8205,8.552761392,,,
8206,6.685938198,,,
8207,10.42673153,,,
8208,9.409683597,,,
8209,9.29654544,,,
8210,8.089632232,,,
8211,10.71101327,,,
8212,10.46696539,,,
8213,6.968837307,,,
8214,10.54257462,,,
8215,8.20289074,,,
8216,8.277842996,,,
8217,9.093828591,,,
8218,11.25580336,,,
8219,10.36140827,,,
8220,8.173767272,,,
8221,8.092386328,,,
8222,12.7208834,,,
8223,9.162147184,,,
8224,8.099340129,,,
8225,9.589788784,,,
8226,10.46285734,,,
8227,12.16149277,,,
8228,7.522515383,,,
8229,12.83523277,,,
8230,9.167820126,,,
8231,6.411857218,,,
8232,8.883919767,,,
8233,11.23312841,,,
8234,8.955271027,,,
8235,8.503631082,,,
8236,13.05289717,,,
8237,10.14938519,,,
8238,8.168535226,,,
8239,8.599202759,,,
8240,8.30121375,,,
8241,9.440779684,,,
8242,9.954272242,,,
8243,11.32166178,,,
8244,7.85616745,,,
8245,5.347133893,,,
8246,7.280112513,,,
8247,10.20195928,,,
8248,12.00046431,,,
8249,9.095214346,,,
8250,8.540503927,,,
8251,11.1334997,,,
8252,7.087289801,,,
8253,9.147433107,,,
8254,8.760263144,,,
8255,9.482130075,,,
8256,8.229610292,,,
8257,9.530133073,,,
8258,8.414347347,,,
8259,7.749287018,,,
8260,13.12113674,,,
8261,8.466909232,,,
8262,6.875832339,,,
8263,8.312701645,,,
8264,8.818167572,,,
8265,8.491762576,,,
8266,7.914215981,,,
8267,8.665466904,,,
8268,9.779005933,,,
8269,12.03258247,,,
8270,9.68063806,,,
8271,7.933825821,,,
8272,10.22525199,,,
8273,6.164718167,,,
8274,8.539598227,,,
8275,11.16759716,,,
8276,6.333552685,,,
8277,11.25393117,,,
8278,14.80638961,,,
8279,8.96336554,,,
8280,7.485906117,,,
8281,7.884272366,,,
8282,9.692533513,,,
8283,8.242995906,,,
8284,9.034839773,,,
8285,10.37389695,,,
8286,15.95265445,,,
8287,11.71250486,,,
8288,8.324551088,,,
8289,6.161609137,,,
8290,7.798170183,,,
8291,10.16954767,,,
8292,9.966891503,,,
8293,9.065822044,,,
8294,8.128478852,,,
8295,10.47102533,,,
8296,9.796960299,,,
8297,11.03881403,,,
8298,13.7230106,,,
8299,5.203036601,,,
8300,8.06188377,,,
8301,9.67061594,,,
8302,9.386867677,,,
8303,13.58682542,,,
8304,8.08440101,,,
8305,6.378187604,,,
8306,7.365690032,,,
8307,6.079825026,,,
8308,11.05960135,,,
8309,10.08334653,,,
8310,9.434218811,,,
8311,8.554351272,,,
8312,11.89711805,,,
8313,9.170060027,,,
8314,11.33094754,,,
8315,8.072172603,,,
8316,5.190987392,,,
8317,9.036354064,,,
8318,9.576684287,,,
8319,7.677585603,,,
8320,11.24235602,,,
8321,7.306806726,,,
8322,11.66141239,,,
8323,9.68095345,,,
8324,6.175046776,,,
8325,10.76103391,,,
8326,7.704522608,,,
8327,7.015545026,,,
8328,9.890412851,,,
8329,10.66955784,,,
8330,10.03167311,,,
8331,6.791024105,,,
8332,9.403499658,,,
8333,11.28231955,,,
8334,10.38556507,,,
8335,10.34446866,,,
8336,4.549824587,,,
8337,11.99520562,,,
8338,8.102055967,,,
8339,7.247067184,,,
8340,11.51477886,,,
8341,9.697839257,,,
8342,8.591899009,,,
8343,10.81621565,,,
8344,8.314467353,,,
8345,10.25114422,,,
8346,10.23576552,,,
8347,11.93868849,,,
8348,9.421630838,,,
8349,9.738986357,,,
8350,11.26395765,,,
8351,12.42379602,,,
8352,8.627424136,,,
8353,7.753227994,,,
8354,3.924686517,,,
8355,9.461088141,,,
8356,11.27282611,,,
8357,8.340330497,,,
8358,10.0989042,,,
8359,12.0238119,,,
8360,8.697855377,,,
8361,6.038202228,,,
8362,10.22886195,,,
8363,8.829841511,,,
8364,8.412010601,,,
8365,9.995242497,,,
8366,8.042708505,,,
8367,11.2072405,,,
8368,13.73393483,,,
8369,9.432618623,,,
8370,12.69765512,,,
8371,11.92605477,,,
8372,7.405524133,,,
8373,9.146219193,,,
8374,9.207420805,,,
8375,11.2859042,,,
8376,13.49098513,,,
8377,11.1588205,,,
8378,5.959813596,,,
8379,6.50258375,,,
8380,11.28213049,,,
8381,8.641240123,,,
8382,7.904367524,,,
8383,8.851468843,,,
8384,8.689399414,,,
8385,7.552785727,,,
8386,9.283862037,,,
8387,5.699117791,,,
8388,10.40005191,,,
8389,5.018686114,,,
8390,8.336248521,,,
8391,10.27340119,,,
8392,11.93442873,,,
8393,11.71596604,,,
8394,10.5182494,,,
8395,10.33625288,,,
8396,13.56667115,,,
8397,14.35827553,,,
8398,8.748083798,,,
8399,10.93166101,,,
8400,5.355595055,,,
8401,10.03541298,,,
8402,12.72147074,,,
8403,8.089162162,,,
8404,9.094725397,,,
8405,7.747950653,,,
8406,7.56199004,,,
8407,8.445382107,,,
8408,11.24979083,,,
8409,7.942027023,,,
8410,6.082755473,,,
8411,12.02175912,,,
8412,8.158470928,,,
8413,4.778614735,,,
8414,8.872628208,,,
8415,13.90940913,,,
8416,9.340058105,,,
8417,11.43340674,,,
8418,11.73679507,,,
8419,8.39061174,,,
8420,10.04062844,,,
8421,10.93711617,,,
8422,11.37857728,,,
8423,5.622941503,,,
8424,7.558074852,,,
8425,7.187750526,,,
8426,10.27030903,,,
8427,9.574559638,,,
8428,7.800352554,,,
8429,12.14299635,,,
8430,8.928677422,,,
8431,8.502426448,,,
8432,9.812353203,,,
8433,7.823475831,,,
8434,9.933250655,,,
8435,10.4192855,,,
8436,10.33818163,,,
8437,7.182725023,,,
8438,8.208190248,,,
8439,9.211776714,,,
8440,10.22447468,,,
8441,9.52732411,,,
8442,8.776178204,,,
8443,8.492374702,,,
8444,6.069581617,,,
8445,13.35505865,,,
8446,7.63825953,,,
8447,9.743741817,,,
8448,6.589156499,,,
8449,5.528992869,,,
8450,8.465314216,,,
8451,6.8468628,,,
8452,10.14438586,,,
8453,12.18465604,,,
8454,8.71932958,,,
8455,14.86147623,,,
8456,7.71683935,,,
8457,14.68621283,,,
8458,9.76571585,,,
8459,9.758011369,,,
8460,8.977660799,,,
8461,9.638571011,,,
8462,5.546697446,,,
8463,13.11076342,,,
8464,9.066383967,,,
8465,14.705388,,,
8466,8.245433897,,,
8467,7.851524083,,,
8468,8.941162767,,,
8469,8.209657388,,,
8470,5.723120596,,,
8471,13.39899493,,,
8472,8.861367116,,,
8473,9.23185558,,,
8474,10.75098871,,,
8475,9.063328938,,,
8476,6.770069163,,,
8477,4.47144802,,,
8478,6.603136216,,,
8479,6.000613216,,,
8480,10.57107711,,,
8481,9.235395727,,,
8482,12.13820514,,,
8483,7.295098347,,,
8484,7.977566338,,,
8485,9.581038192,,,
8486,10.43028292,,,
8487,10.03872188,,,
8488,13.72888022,,,
8489,14.53264789,,,
8490,6.988957232,,,
8491,8.608169278,,,
8492,6.660475834,,,
8493,10.31816199,,,
8494,11.54341783,,,
8495,7.054967288,,,
8496,7.350321549,,,
8497,9.741194698,,,
8498,8.335705617,,,
8499,12.19196757,,,
8500,7.566526212,,,
8501,10.23908692,,,
8502,9.406738146,,,
8503,6.925804943,,,
8504,7.42518506,,,
8505,7.263327995,,,
8506,11.39410428,,,
8507,7.406627079,,,
8508,12.25528806,,,
8509,12.82791388,,,
8510,8.093152545,,,
8511,10.61956769,,,
8512,6.798953253,,,
8513,9.031778867,,,
8514,8.122395649,,,
8515,5.949478126,,,
8516,11.64922649,,,
8517,10.39708209,,,
8518,9.279806692,,,
8519,7.832238346,,,
8520,9.327507576,,,
8521,8.783070316,,,
8522,9.906744637,,,
8523,8.140190304,,,
8524,11.42143574,,,
8525,5.315350673,,,
8526,8.117043972,,,
8527,10.86634062,,,
8528,12.34308037,,,
8529,8.428861429,,,
8530,9.018301521,,,
8531,11.27943887,,,
8532,8.61043244,,,
8533,9.46254509,,,
8534,11.28189973,,,
8535,5.192131798,,,
8536,10.61837712,,,
8537,5.784091468,,,
8538,9.678078831,,,
8539,9.120263509,,,
8540,11.33413751,,,
8541,9.207848092,,,
8542,9.23411289,,,
8543,9.264793133,,,
8544,11.87655989,,,
8545,9.369308664,,,
8546,8.839905979,,,
8547,8.901860909,,,
8548,8.413440471,,,
8549,7.905052248,,,
8550,9.359062484,,,
8551,8.99995587,,,
8552,11.43051267,,,
8553,6.882237578,,,
8554,7.133244679,,,
8555,6.576543952,,,
8556,7.643019292,,,
8557,8.649449403,,,
8558,10.84681536,,,
8559,9.990844224,,,
8560,7.901937736,,,
8561,9.892626995,,,
8562,6.171074694,,,
8563,9.37865481,,,
8564,9.437784966,,,
8565,6.973614166,,,
8566,7.287226125,,,
8567,7.294527617,,,
8568,6.856179395,,,
8569,9.630303227,,,
8570,4.965325086,,,
8571,9.116032924,,,
8572,10.02512301,,,
8573,9.160184318,,,
8574,11.77889175,,,
8575,11.71825076,,,
8576,4.500475893,,,
8577,8.519701182,,,
8578,6.578328473,,,
8579,10.5189573,,,
8580,6.766351951,,,
8581,9.878163017,,,
8582,10.05090077,,,
8583,9.545642964,,,
8584,5.996085592,,,
8585,9.704193455,,,
8586,10.30975901,,,
8587,7.735636597,,,
8588,10.63857061,,,
8589,5.530511789,,,
8590,11.4354358,,,
8591,11.2777202,,,
8592,10.54533439,,,
8593,11.60395531,,,
8594,9.445861906,,,
8595,11.50113484,,,
8596,10.98567048,,,
8597,8.235755054,,,
8598,9.91145377,,,
8599,9.664738596,,,
8600,4.612536852,,,
8601,12.15645191,,,
8602,11.50121306,,,
8603,9.41978573,,,
8604,13.6028944,,,
8605,11.33602911,,,
8606,10.95813899,,,
8607,5.310924806,,,
8608,9.460325077,,,
8609,9.47570312,,,
8610,6.64580072,,,
8611,11.17529976,,,
8612,8.821915361,,,
8613,8.674730297,,,
8614,10.05315141,,,
8615,12.1429384,,,
8616,10.16005651,,,
8617,10.46982933,,,
8618,10.29140855,,,
8619,10.47472109,,,
8620,8.065761402,,,
8621,11.88726369,,,
8622,12.89652553,,,
8623,8.551414503,,,
8624,10.86268292,,,
8625,8.275126119,,,
8626,8.640137822,,,
8627,6.700336626,,,
8628,8.424168443,,,
8629,11.24656064,,,
8630,7.019226693,,,
8631,9.565953434,,,
8632,9.320978557,,,
8633,8.64459974,,,
8634,7.79584688,,,
8635,13.2531173,,,
8636,8.083690668,,,
8637,7.190017278,,,
8638,7.207073323,,,
8639,9.401832265,,,
8640,8.217117328,,,
8641,12.75244748,,,
8642,8.178288347,,,
8643,10.70433522,,,
8644,6.624804569,,,
8645,10.43469991,,,
8646,7.785373694,,,
8647,9.087157895,,,
8648,12.5438253,,,
8649,7.597578394,,,
8650,9.554132958,,,
8651,8.33420822,,,
8652,7.125534017,,,
8653,9.474837687,,,
8654,10.79354821,,,
8655,8.005610535,,,
8656,7.756181446,,,
8657,10.67010431,,,
8658,8.640704153,,,
8659,9.455501729,,,
8660,8.175171833,,,
8661,8.79105051,,,
8662,11.80230279,,,
8663,8.89312057,,,
8664,9.556067429,,,
8665,6.919650584,,,
8666,11.22204205,,,
8667,10.01562553,,,
8668,9.697682007,,,
8669,7.083687523,,,
8670,7.430217858,,,
8671,7.213070044,,,
8672,8.092661204,,,
8673,11.92973038,,,
8674,11.32227141,,,
8675,7.922473133,,,
8676,8.161989842,,,
8677,8.770451786,,,
8678,11.94232462,,,
8679,10.91706814,,,
8680,5.874306653,,,
8681,6.887643442,,,
8682,8.630299505,,,
8683,8.301279839,,,
8684,10.85675615,,,
8685,13.26218017,,,
8686,7.959516792,,,
8687,7.03100087,,,
8688,7.140175948,,,
8689,6.135802664,,,
8690,11.22863026,,,
8691,7.453358174,,,
8692,10.53014566,,,
8693,9.074412857,,,
8694,6.170025593,,,
8695,8.089924568,,,
8696,7.652859867,,,
8697,11.13444997,,,
8698,5.837849654,,,
8699,10.22070425,,,
8700,12.59931256,,,
8701,10.60134601,,,
8702,6.527417708,,,
8703,12.059988,,,
8704,8.065002065,,,
8705,11.77288496,,,
8706,8.081783337,,,
8707,10.36778499,,,
8708,11.96549347,,,
8709,8.182816942,,,
8710,7.272281575,,,
8711,8.688534715,,,
8712,10.56508561,,,
8713,7.706151854,,,
8714,7.609430216,,,
8715,6.978935236,,,
8716,9.393085424,,,
8717,11.17825063,,,
8718,11.28825932,,,
8719,7.795877568,,,
8720,9.501644907,,,
8721,7.167664564,,,
8722,8.870618403,,,
8723,10.49859742,,,
8724,11.93778426,,,
8725,7.85987389,,,
8726,12.24529776,,,
8727,10.96006773,,,
8728,8.924422722,,,
8729,6.557596619,,,
8730,7.229113597,,,
8731,7.830509748,,,
8732,6.968845495,,,
8733,9.872014441,,,
8734,8.612440166,,,
8735,8.237310053,,,
8736,11.80392531,,,
8737,11.20594685,,,
8738,8.593018592,,,
8739,9.286672217,,,
8740,13.73815418,,,
8741,9.371535246,,,
8742,8.369568159,,,
8743,9.650391941,,,
8744,10.31387381,,,
8745,11.74868263,,,
8746,14.02349761,,,
8747,8.347728293,,,
8748,8.046621009,,,
8749,10.70521966,,,
8750,4.737232021,,,
8751,9.492050486,,,
8752,10.33155085,,,
8753,9.638300894,,,
8754,11.74588005,,,
8755,7.278295592,,,
8756,13.12915113,,,
8757,6.501471524,,,
8758,10.16614416,,,
8759,9.872100378,,,
8760,8.364642283,,,
8761,13.51091438,,,
8762,6.792166929,,,
8763,5.614652366,,,
8764,9.321945546,,,
8765,10.6920097,,,
8766,10.61441034,,,
8767,14.15871626,,,
8768,8.24496093,,,
8769,9.07152684,,,
8770,10.39245628,,,
8771,7.697482211,,,
8772,6.842109017,,,
8773,11.39543062,,,
8774,7.856093589,,,
8775,8.133695978,,,
8776,6.039444309,,,
8777,8.425177455,,,
8778,8.454140619,,,
8779,8.359983105,,,
8780,11.14704967,,,
8781,9.756311772,,,
8782,12.69956481,,,
8783,7.583727821,,,
8784,9.191222761,,,
8785,11.43478029,,,
8786,9.12324875,,,
8787,7.932315239,,,
8788,7.379720278,,,
8789,5.213965647,,,
8790,7.83345027,,,
8791,11.29719577,,,
8792,6.610256965,,,
8793,6.675998843,,,
8794,11.57302756,,,
8795,11.56601889,,,
8796,8.337845851,,,
8797,8.053440241,,,
8798,9.318048549,,,
8799,11.86943768,,,
8800,11.76097704,,,
8801,9.5769549,,,
8802,10.03368956,,,
8803,6.228672813,,,
8804,13.74766834,,,
8805,9.486187342,,,
8806,6.952812752,,,
8807,8.706395216,,,
8808,6.235308198,,,
8809,7.840747148,,,
8810,9.08180761,,,
8811,7.921428089,,,
8812,8.260665297,,,
8813,8.013270095,,,
8814,10.88722012,,,
8815,9.887500478,,,
8816,10.10517856,,,
8817,12.9032611,,,
8818,11.46767651,,,
8819,10.71069337,,,
8820,5.915575695,,,
8821,8.613677902,,,
8822,9.96904909,,,
8823,6.785660716,,,
8824,9.181258214,,,
8825,7.849177086,,,
8826,7.670963681,,,
8827,10.05779723,,,
8828,8.29738942,,,
8829,9.986922515,,,
8830,7.542665009,,,
8831,13.14052491,,,
8832,10.86958741,,,
8833,7.347679401,,,
8834,9.631864825,,,
8835,8.037085726,,,
8836,11.27808444,,,
8837,12.11909553,,,
8838,8.724714189,,,
8839,13.31773805,,,
8840,10.24453319,,,
8841,10.66319231,,,
8842,9.290788641,,,
8843,11.8474012,,,
8844,11.07768092,,,
8845,7.326368864,,,
8846,11.30583971,,,
8847,8.997977772,,,
8848,8.461748573,,,
8849,8.406096155,,,
8850,13.30007008,,,
8851,9.04283041,,,
8852,10.44354258,,,
8853,7.593599765,,,
8854,5.819909251,,,
8855,8.796194347,,,
8856,10.26042726,,,
8857,8.912453452,,,
8858,12.0767087,,,
8859,9.274363129,,,
8860,7.067244058,,,
8861,10.33877176,,,
8862,13.52794377,,,
8863,8.448789992,,,
8864,11.45170883,,,
8865,9.18325718,,,
8866,7.467938801,,,
8867,11.05921919,,,
8868,12.38396166,,,
8869,12.67255503,,,
8870,7.021837814,,,
8871,9.882987693,,,
8872,6.020276938,,,
8873,8.72615925,,,
8874,9.041112802,,,
8875,11.69871129,,,
8876,10.73470578,,,
8877,15.1367208,,,
